DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
06/06/2016,16:55,,,,,,GRAND ARMY PLAZA,FLATBUSH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457159,PASSENGER VEHICLE,VAN,,,
06/06/2016,16:55,,,,,,,,41 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457395,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
06/06/2016,16:50,QUEENS,11418,40.7037022,-73.8354825,"(40.7037022, -73.8354825)",116 STREET,84 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3457230,PASSENGER VEHICLE,,,,
06/06/2016,16:50,BROOKLYN,11230,40.6109084,-73.962561,"(40.6109084, -73.962561)",,,1910 CONEY ISLAND AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456960,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:50,BROOKLYN,11223,40.5928687,-73.968775,"(40.5928687, -73.968775)",AVENUE W,EAST 2 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457780,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:50,BRONX,10473,40.8238214,-73.8522938,"(40.8238214, -73.8522938)",,,836 OLMSTEAD AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456841,PASSENGER VEHICLE,OTHER,,,
06/06/2016,16:47,BRONX,10467,40.8776332,-73.8673763,"(40.8776332, -73.8673763)",EAST GUN HILL ROAD,WILLETT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456869,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:45,QUEENS,11375,40.7151185,-73.832233,"(40.7151185, -73.832233)",QUEENS BOULEVARD,78 AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3457367,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:45,,,,,,5 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457085,PASSENGER VEHICLE,,,,
06/06/2016,16:45,BROOKLYN,11223,40.5927572,-73.9631112,"(40.5927572, -73.9631112)",EAST 7 STREET,LANCASTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3461331,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:40,,,,,,,,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3457693,PASSENGER VEHICLE,,,,
06/06/2016,16:40,,,,,,37 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457413,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:40,QUEENS,11372,40.7487845,-73.8934018,"(40.7487845, -73.8934018)",,,72-20 37 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457414,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:40,BRONX,10466,40.8906302,-73.8589088,"(40.8906302, -73.8589088)",EAST 229 STREET,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456862,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:38,,,,,,57 STREET,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3457088,PASSENGER VEHICLE,,,,
06/06/2016,16:35,,,,,,FLATLANDS AVENUE,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3457875,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:35,,,40.7965332,-73.9759553,"(40.7965332, -73.9759553)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456788,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:35,BROOKLYN,11214,40.5928838,-73.9960393,"(40.5928838, -73.9960393)",,,1752 SHORE PARKWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456932,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:30,,,,,,,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3457084,MOTORCYCLE,PASSENGER VEHICLE,,,
06/06/2016,16:30,MANHATTAN,10018,40.7547072,-73.9916334,"(40.7547072, -73.9916334)",8 AVENUE,WEST 38 STREET,,1,1,0,1,0,0,1,0,Unspecified,,,,,3458279,PASSENGER VEHICLE,,,,
06/06/2016,16:30,MANHATTAN,10018,40.7483415,-73.9846434,"(40.7483415, -73.9846434)",,,350 5 AVENUE,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3456751,SMALL COM VEH(4 TIRES),BICYCLE,,,
06/06/2016,16:30,,,40.7128032,-73.954162,"(40.7128032, -73.954162)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458671,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:30,QUEENS,11434,40.6796078,-73.7613797,"(40.6796078, -73.7613797)",,,131-07 MERRICK BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457380,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:30,BRONX,10457,40.8426887,-73.8981666,"(40.8426887, -73.8981666)",,,4040 THIRD AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456827,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:28,QUEENS,11101,40.7443357,-73.950999,"(40.7443357, -73.950999)",11 STREET,47 ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457286,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:20,,,,,,BREWER BOULEVARD,,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,3457382,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:20,STATEN ISLAND,10312,40.5431538,-74.1737721,"(40.5431538, -74.1737721)",ARDEN AVENUE,POMPEY AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3459668,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:20,QUEENS,11415,40.7098896,-73.8302948,"(40.7098896, -73.8302948)",AUSTIN STREET,MOWBRAY DRIVE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3457228,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:20,,,,,,CONEY ISLAND AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456911,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:20,STATEN ISLAND,10312,40.5239976,-74.1860995,"(40.5239976, -74.1860995)",HYLAN BOULEVARD,HUGUENOT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457484,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:20,STATEN ISLAND,10307,40.5092959,-74.2460571,"(40.5092959, -74.2460571)",CHELSEA STREET,AMBOY ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458223,PASSENGER VEHICLE,,,,
06/06/2016,16:20,BROOKLYN,11234,40.6153372,-73.940072,"(40.6153372, -73.940072)",EAST 34 STREET,AVENUE P,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456949,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:20,BRONX,10458,40.8568747,-73.8877013,"(40.8568747, -73.8877013)",HOFFMAN STREET,EAST 188 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456876,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:15,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458211,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:15,QUEENS,11368,40.7482025,-73.8645519,"(40.7482025, -73.8645519)",,,100-19 41 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457344,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:15,BROOKLYN,11207,40.655496,-73.8883178,"(40.655496, -73.8883178)",PENNSYLVANIA AVENUE,WORTMAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457872,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:11,,,,,,WHITE PLAINS ROAD,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458462,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:10,,,,,,WHITE PLAINS ROAD,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456840,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:10,,,40.7037275,-73.9597809,"(40.7037275, -73.9597809)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457206,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:10,BROOKLYN,11235,40.5876847,-73.9552256,"(40.5876847, -73.9552256)",EAST 14 STREET,SHEEPSHEAD BAY ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456915,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:07,QUEENS,11378,40.7246207,-73.894548,"(40.7246207, -73.894548)",58 AVENUE,69 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457251,PASSENGER VEHICLE,MOTORCYCLE,,,
06/06/2016,16:05,MANHATTAN,10009,40.7220191,-73.9834445,"(40.7220191, -73.9834445)",AVENUE B,EAST 2 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456727,PASSENGER VEHICLE,,,,
06/06/2016,16:02,MANHATTAN,10021,40.7688025,-73.9583602,"(40.7688025, -73.9583602)",2 AVENUE,EAST 72 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456768,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:00,,,40.7063465,-73.8515828,"(40.7063465, -73.8515828)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3463003,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:00,,,,,,AVENUE C,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456726,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:00,,,,,,39 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456959,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:00,,,,,,,,62 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457087,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
06/06/2016,16:00,,,40.6182127,-73.897273,"(40.6182127, -73.897273)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456147,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:00,QUEENS,11434,40.6932586,-73.7699674,"(40.6932586, -73.7699674)",,,114-81 178 PLACE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457379,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,16:00,BROOKLYN,11234,40.6083044,-73.9133011,"(40.6083044, -73.9133011)",56 DRIVE,MILL AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456946,PASSENGER VEHICLE,OTHER,,,
06/06/2016,16:00,BRONX,10470,40.903481,-73.8503406,"(40.903481, -73.8503406)",WHITE PLAINS ROAD,EAST 241 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456866,VAN,PASSENGER VEHICLE,,,
06/06/2016,16:00,BRONX,10466,40.8838608,-73.8558854,"(40.8838608, -73.8558854)",BRONXWOOD AVENUE,EAST 222 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456867,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:53,MANHATTAN,10128,40.7794367,-73.9475068,"(40.7794367, -73.9475068)",EAST 90 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456771,PASSENGER VEHICLE,,,,
06/06/2016,15:50,,,,,,,,138-48 HORACE HARDING EXPRESSWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457318,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:50,BROOKLYN,11236,40.6437784,-73.9137559,"(40.6437784, -73.9137559)",FOSTER AVENUE,EAST 87 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457025,PASSENGER VEHICLE,OTHER,,,
06/06/2016,15:45,,,,,,JAMAICA AVENUE,94 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457231,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:45,QUEENS,11385,40.7005934,-73.8545649,"(40.7005934, -73.8545649)",WOODHAVEN BOULEVARD,FOREST PARK DRIVE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3457227,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/06/2016,15:45,QUEENS,11370,40.7624631,-73.8921381,"(40.7624631, -73.8921381)",,,76-04 25 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457412,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:45,BROOKLYN,11232,40.6645366,-73.9970731,"(40.6645366, -73.9970731)",20 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457083,PASSENGER VEHICLE,,,,
06/06/2016,15:45,BROOKLYN,11225,40.6629729,-73.9455944,"(40.6629729, -73.9455944)",,,486 BROOKLYN AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3464462,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:45,BROOKLYN,11215,40.6748573,-73.9764912,"(40.6748573, -73.9764912)",,,788 UNION STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457157,PASSENGER VEHICLE,,,,
06/06/2016,15:45,BRONX,10470,40.9060062,-73.8504037,"(40.9060062, -73.8504037)",EAST 242 STREET,OSGOOD STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456860,PASSENGER VEHICLE,,,,
06/06/2016,15:45,BRONX,10454,40.8091071,-73.9228869,"(40.8091071, -73.9228869)",WILLIS AVENUE,EAST 138 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456812,PASSENGER VEHICLE,BICYCLE,,,
06/06/2016,15:40,BRONX,10458,40.8622592,-73.8958844,"(40.8622592, -73.8958844)",EAST FORDHAM ROAD,VALENTINE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456851,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
06/06/2016,15:35,,,,,,EAST 58 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458312,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:35,BRONX,10466,40.8812664,-73.8387425,"(40.8812664, -73.8387425)",BOSTON ROAD,BAYCHESTER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456870,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:31,BRONX,10463,40.8780228,-73.9064549,"(40.8780228, -73.9064549)",,,226 KIMBERLY PLACE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456884,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:30,,,40.7141086,-73.9532051,"(40.7141086, -73.9532051)",,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3457207,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:30,BROOKLYN,11236,40.6527885,-73.919961,"(40.6527885, -73.919961)",REMSEN AVENUE,CHURCH AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3457015,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:30,,,,,,WEST STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457488,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:30,,,,,,,,EAST 3 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456958,PASSENGER VEHICLE,,,,
06/06/2016,15:30,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456850,PASSENGER VEHICLE,,,,
06/06/2016,15:30,BROOKLYN,11208,40.6820384,-73.8778679,"(40.6820384, -73.8778679)",LOGAN STREET,FULTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3460623,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/06/2016,15:27,BRONX,10465,40.8285193,-73.8411794,"(40.8285193, -73.8411794)",BRUSH AVENUE,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460387,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:25,,,40.6056732,-74.0309361,"(40.6056732, -74.0309361)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,3462849,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
06/06/2016,15:25,BROOKLYN,11225,40.6625349,-73.9479124,"(40.6625349, -73.9479124)",NEW YORK AVENUE,LEFFERTS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460588,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:21,QUEENS,11374,40.7117373,-73.8591143,"(40.7117373, -73.8591143)",,,90-30 METROPOLITAN AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457365,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:20,BROOKLYN,11238,40.6635177,-73.9626828,"(40.6635177, -73.9626828)",,,450 FLATBUSH AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457156,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:18,BRONX,10474,40.822533,-73.8850856,"(40.822533, -73.8850856)",BRUCKNER BOULEVARD,EDGEWATER ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456825,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:15,,,,,,EAST 179 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3456875,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/06/2016,15:15,BROOKLYN,11213,40.6689504,-73.9338885,"(40.6689504, -73.9338885)",EASTERN PARKWAY,SCHENECTADY AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457040,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:14,BRONX,10461,40.8358227,-73.8332187,"(40.8358227, -73.8332187)",,,3233 EAST TREMONT AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3460385,PASSENGER VEHICLE,BICYCLE,,,
06/06/2016,15:13,STATEN ISLAND,10305,40.5987123,-74.0690704,"(40.5987123, -74.0690704)",MAJOR AVENUE,WALLACE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458210,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,15:10,,,,,,CENTRAL AVENUE,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3457177,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:40,,,40.6187344,-74.1760525,"(40.6187344, -74.1760525)",,,,1,0,0,0,0,0,1,0,Unspecified,,,,,3458192,PASSENGER VEHICLE,,,,
06/06/2016,7:30,,,,,,HILLSIDE AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456525,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:30,,,,,,FLATBUSH AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456346,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,
06/06/2016,7:30,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456849,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:30,,,40.6903113,-73.9988005,"(40.6903113, -73.9988005)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456288,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:30,QUEENS,11435,40.6975514,-73.8089659,"(40.6975514, -73.8089659)",95 AVENUE,ALLENDALE STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3462302,PASSENGER VEHICLE,,,,
06/06/2016,7:30,QUEENS,11416,40.6859236,-73.8469167,"(40.6859236, -73.8469167)",WOODHAVEN BOULEVARD,97 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456460,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:30,BROOKLYN,11212,40.6607386,-73.9103783,"(40.6607386, -73.9103783)",BRISTOL STREET,RIVERDALE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457859,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:30,BROOKLYN,11212,40.6607386,-73.9103783,"(40.6607386, -73.9103783)",BRISTOL STREET,RIVERDALE AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456214,PASSENGER VEHICLE,OTHER,,,
06/06/2016,7:20,QUEENS,11413,40.666396,-73.7517593,"(40.666396, -73.7517593)",NORTH CONDUIT AVENUE,225 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456507,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:15,,,40.6672401,-73.7699963,"(40.6672401, -73.7699963)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457258,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:10,BROOKLYN,11203,40.6491012,-73.9464778,"(40.6491012, -73.9464778)",SNYDER AVENUE,NEW YORK AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3459284,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:10,MANHATTAN,10035,40.8066756,-73.9369413,"(40.8066756, -73.9369413)",,,112 EAST 128 ST,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457593,PASSENGER VEHICLE,,,,
06/06/2016,7:06,BROOKLYN,11212,40.675207,-73.9043888,"(40.675207, -73.9043888)",EAST NEW YORK AVENUE,JUNIUS STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457097,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:05,STATEN ISLAND,10301,40.6345336,-74.0866969,"(40.6345336, -74.0866969)",CASTLETON AVENUE,CEBRA AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3457438,,,,,
06/06/2016,7:02,BROOKLYN,11238,40.6825998,-73.9559659,"(40.6825998, -73.9559659)",FRANKLIN AVENUE,JEFFERSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457171,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:00,BROOKLYN,11201,40.6960346,-73.9845292,"(40.6960346, -73.9845292)",TILLARY STREET,FLATBUSH AVENUE EXTENSION,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3457925,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:00,,,,,,VAN WYCK EXPY,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,3457986,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:00,,,,,,,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3457694,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:00,QUEENS,11428,40.7215881,-73.7310118,"(40.7215881, -73.7310118)",JAMAICA AVENUE,224 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456506,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,7:00,MANHATTAN,10019,40.7646844,-73.9917874,"(40.7646844, -73.9917874)",WEST 50 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458313,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,6:50,,,,,,,27,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,Unspecified,,,3457375,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/06/2016,6:50,QUEENS,11368,40.752541,-73.8526035,"(40.752541, -73.8526035)",ROOSEVELT AVENUE,114 STREET,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3457336,PASSENGER VEHICLE,BICYCLE,,,
06/06/2016,6:50,,,40.7567287,-73.9599934,"(40.7567287, -73.9599934)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3456760,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
06/06/2016,6:50,MANHATTAN,10028,40.7756236,-73.9524346,"(40.7756236, -73.9524346)",,,323 EAST 83 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456766,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,6:45,,,,,,35 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456624,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
06/06/2016,6:40,,,,,,FLUSHING AVENUE,54 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456491,PASSENGER VEHICLE,OTHER,,,
06/06/2016,6:40,,,40.8386358,-73.9334722,"(40.8386358, -73.9334722)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456797,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,
06/06/2016,6:35,,,,,,BRUCKNER BOULEVARD,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458461,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,6:30,,,,,,LINDEN BOULEVARD,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3456284,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,6:30,,,40.7549873,-73.7453459,"(40.7549873, -73.7453459)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3458112,PASSENGER VEHICLE,MOTORCYCLE,,,
